,watchers,stars,forks,type,issues,size,open_issues_count,num_languages,language_1,language_1_size,language_2,language_2_size,language_3,language_3_size
76186,3,66,6,User,1,230,1,2,Objective-C,289779.0,C,4195.0,0,0.0
7890,3,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
13814,2,3,2,User,0,666,0,1,Python,10029.0,0,0.0,0,0.0
127486,0,1,0,User,0,3812,0,1,Java,164599.0,0,0.0,0,0.0
30759,2,4,4,User,0,310,0,1,Python,124492.0,0,0.0,0,0.0
117853,1,1,1,User,0,2875,0,0,JavaScript,0.0,0,0.0,0,0.0
12577,2,3,1,User,0,336,0,1,C++,151973.0,0,0.0,0,0.0
19037,2,4,0,User,0,80,0,1,Perl,4602.0,0,0.0,0,0.0
130827,1,1,0,User,0,172,0,2,Ruby,15802.0,JavaScript,148.0,0,0.0
93585,1,1,1,User,0,401,0,0,Ruby,0.0,0,0.0,0,0.0
99851,1,1,1,User,0,8756,0,0,Objective-C,0.0,0,0.0,0,0.0
71595,1,1,1,User,0,4495,0,0,C,0.0,0,0.0,0,0.0
78297,2,3,2,User,0,898,0,4,Shell,225656.0,C++,180291.0,C,168539.0
74000,1,1,0,User,0,156,0,1,Ruby,4533.0,0,0.0,0,0.0
4123,2,5,0,User,0,108,0,1,Ruby,13407.0,0,0.0,0,0.0
31737,3,4,1,User,0,106,0,1,Python,19602.0,0,0.0,0,0.0
36288,2,4,2,User,1,82,1,1,Haskell,14403.0,0,0.0,0,0.0
14894,1,2,0,User,0,99,0,0,Ruby,0.0,0,0.0,0,0.0
44583,2,1,0,User,0,24628,0,2,PHP,889450.0,JavaScript,690431.0,0,0.0
113395,3,11,11,User,2,84620,2,1,Java,110619.0,0,0.0,0,0.0
116190,4,31,9,Organization,1,2991,1,4,C++,678492.0,GAP,10602.0,Makefile,4573.0
129055,2,7,10,Organization,0,21050,0,3,Ruby,1183485.0,JavaScript,139680.0,Shell,257.0
68815,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
78950,1,1,1,User,0,79,0,1,Ruby,2331.0,0,0.0,0,0.0
86292,1,5,2,User,1,283,1,3,Ruby,20992.0,CSS,2760.0,JavaScript,785.0
33407,2,1,1,User,0,96,0,1,Perl,17413.0,0,0.0,0,0.0
135774,1,1,1,User,0,216,0,1,JavaScript,57.0,0,0.0,0,0.0
79001,1,1,0,User,0,68,0,0,0,0.0,0,0.0,0,0.0
57185,5,76,14,User,7,6442,7,1,Ruby,12751.0,0,0.0,0,0.0
66258,2,1,1,User,0,4365,0,0,JavaScript,0.0,0,0.0,0,0.0
44311,2,2,0,User,0,76,0,1,Common Lisp,2287.0,0,0.0,0,0.0
101351,0,1,1,User,0,51961,0,0,Ruby,0.0,0,0.0,0,0.0
40006,2,1,1,User,0,16286,0,0,0,0.0,0,0.0,0,0.0
88101,1,1,0,User,0,5244,0,1,ActionScript,67433.0,0,0.0,0,0.0
17466,3,4,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
111876,2,4,0,User,0,2475,0,2,Scala,19310.0,Haskell,256.0,0,0.0
62721,2,2,0,User,0,4003,0,3,JavaScript,805954.0,C#,34683.0,ASP,13210.0
43696,2,1,0,User,0,4475,0,1,Makefile,136.0,0,0.0,0,0.0
83957,1,1,1,User,0,1608,0,0,C++,0.0,0,0.0,0,0.0
27264,9,4,5,Organization,0,89,0,1,PHP,10073.0,0,0.0,0,0.0
25334,3,4,0,User,0,2906,0,1,Ruby,384508.0,0,0.0,0,0.0
42327,2,4,2,User,0,92,0,1,Erlang,4184.0,0,0.0,0,0.0
127608,2,3,2,User,3,10593,3,1,Ruby,229837.0,0,0.0,0,0.0
131058,1,1,1,User,0,240,0,1,Ruby,43031.0,0,0.0,0,0.0
29024,2,1,1,User,0,125,0,1,JavaScript,449310.0,0,0.0,0,0.0
127187,1,1,1,User,0,92,0,0,0,0.0,0,0.0,0,0.0
116403,1,1,1,User,0,1289,0,4,C++,237691.0,Ruby,40044.0,Python,6823.0
65135,2,1,0,User,0,96,0,1,Python,3630.0,0,0.0,0,0.0
106563,1,1,1,User,0,79,0,1,Python,4737.0,0,0.0,0,0.0
74006,1,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
73514,0,1,1,User,0,90,0,0,Erlang,0.0,0,0.0,0,0.0
104871,1,1,1,User,0,1881,0,4,JavaScript,55038.0,Ruby,7055.0,CSS,1276.0
67501,2,1,0,User,0,76,0,1,Shell,4607.0,0,0.0,0,0.0
58232,2,1,1,User,0,107,0,1,Python,2913.0,0,0.0,0,0.0
76484,1,1,1,User,0,2221,0,0,0,0.0,0,0.0,0,0.0
80871,0,1,0,User,0,104,0,1,Java,11997.0,0,0.0,0,0.0
72511,1,1,0,User,0,208,0,1,Python,19896.0,0,0.0,0,0.0
105465,0,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
101640,1,1,1,User,0,3001,0,0,0,0.0,0,0.0,0,0.0
67598,1,3,1,User,0,121,0,2,Ruby,9550.0,JavaScript,1502.0,0,0.0
91758,1,1,0,User,0,160,0,2,Ruby,30656.0,JavaScript,4072.0,0,0.0
94053,1,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
41000,2,37,3,Organization,4,171,4,1,Ruby,22783.0,0,0.0,0,0.0
130287,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
26090,2,12,5,User,3,780,3,8,C,434564.0,Ruby,257743.0,C++,246347.0
77008,1,1,1,User,0,5828,0,3,Shell,5771.0,Python,5032.0,Emacs Lisp,283.0
15595,2,2,0,User,0,953,0,0,Ruby,0.0,0,0.0,0,0.0
27890,2,7,0,User,2,153,2,2,Ruby,20673.0,JavaScript,148.0,0,0.0
27184,2,1,1,User,0,2812,0,0,Lua,0.0,0,0.0,0,0.0
6901,2,8,1,User,0,672,0,1,Ruby,64898.0,0,0.0,0,0.0
94277,0,1,0,User,0,168,0,1,C++,31142.0,0,0.0,0,0.0
41126,2,1,1,User,0,19338,0,0,C++,0.0,0,0.0,0,0.0
52866,3,3,1,User,0,9882,0,0,0,0.0,0,0.0,0,0.0
109752,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
122316,2,1,1,User,0,192046,0,15,Erlang,51791957.0,C,9724120.0,C++,1456311.0
77929,1,1,1,User,0,69462,0,4,Ruby,4984717.0,Shell,18654.0,Python,9554.0
15428,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
50268,2,1,0,User,0,96,0,1,Ruby,883.0,0,0.0,0,0.0
46650,5,5,2,User,3,6232,3,2,JavaScript,444568.0,Ruby,384350.0,0,0.0
64553,2,1,1,User,0,231,0,1,Python,140157.0,0,0.0,0,0.0
36095,2,11,3,User,0,217,0,2,Objective-C,39138.0,C,693.0,0,0.0
56377,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
90218,1,2,1,User,0,665,0,1,Python,34531.0,0,0.0,0,0.0
85137,1,1,0,User,0,92,0,1,Ruby,3869.0,0,0.0,0,0.0
47434,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
8708,2,3,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
87276,1,1,0,User,0,1200,0,3,VimL,1256221.0,Python,14413.0,Shell,7136.0
127430,3,19,2,User,0,116,0,1,Perl,6863.0,0,0.0,0,0.0
63540,1,1,0,User,0,96,0,2,JavaScript,57287.0,Ruby,3291.0,0,0.0
107393,1,0,0,User,0,136,0,2,JavaScript,3843.0,Ruby,458.0,0,0.0
39064,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
102357,1,2,0,User,0,1083,0,1,Makefile,1640.0,0,0.0,0,0.0
35760,3,4,1,User,0,104,0,2,Ruby,31072.0,Shell,1347.0,0,0.0
24475,2,2,0,User,0,417024,0,9,C,236025350.0,Perl,148306.0,C++,43178.0
106126,1,0,0,User,0,112,0,2,C,19278.0,C++,1749.0,0,0.0
109437,1,2,0,User,0,92,0,1,Haskell,3332.0,0,0.0,0,0.0
54904,5,12,3,User,0,977,0,1,Python,59875.0,0,0.0,0,0.0
126868,0,1,0,Organization,0,100,0,2,JavaScript,3486.0,PHP,87.0,0,0.0
26688,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
77107,1,1,1,User,0,600,0,2,JavaScript,448133.0,Ruby,37085.0,0,0.0
1592,2,3,0,User,0,128,0,2,C++,189190.0,Ruby,34043.0,0,0.0
3408,16,111,18,Organization,0,209,0,1,JavaScript,3668.0,0,0.0,0,0.0
103026,1,2,1,User,0,103,0,0,Ruby,0.0,0,0.0,0,0.0
46363,2,3,0,User,0,100,0,1,Perl,2838.0,0,0.0,0,0.0
131725,1,1,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
53615,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
136754,1,5,23,User,0,125,0,1,Ruby,72680.0,0,0.0,0,0.0
78976,1,1,0,User,0,80,0,1,JavaScript,24416.0,0,0.0,0,0.0
78610,49,131,28,Organization,5,1183,5,2,C#,228665.0,PowerShell,905.0,0,0.0
55704,2,1,0,User,0,80,0,1,Ruby,2772.0,0,0.0,0,0.0
2485,3,9,2,User,1,87,1,1,Ruby,2823.0,0,0.0,0,0.0
124711,1,13,0,User,0,124,0,1,Perl,42312.0,0,0.0,0,0.0
100102,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
54726,2,1,1,User,0,107,0,0,Python,0.0,0,0.0,0,0.0
88637,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
62142,1,27,3,User,0,13142,0,2,Ruby,44914.0,Objective-C,755.0,0,0.0
111881,1,1,0,User,0,96,0,1,C,1856.0,0,0.0,0,0.0
113280,1,2,8,User,0,1726,0,6,C++,745295.0,C,283178.0,Assembly,12036.0
93196,0,0,1,User,0,24831,0,0,C++,0.0,0,0.0,0,0.0
71627,1,1,0,User,0,2196,0,0,0,0.0,0,0.0,0,0.0
104927,1,1,0,User,0,100,0,1,Python,11549.0,0,0.0,0,0.0
17060,3,4,0,User,0,107,0,1,Ruby,40820.0,0,0.0,0,0.0
7531,2,4,3,User,0,324,0,1,Ruby,6099.0,0,0.0,0,0.0
93275,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
873,2,4,1,User,0,467,0,2,JavaScript,23602.0,Ruby,20032.0,0,0.0
108436,2,2,1,User,0,2933,0,1,Ruby,903796.0,0,0.0,0,0.0
37811,16,45,13,Organization,0,42583,0,4,JavaScript,158665.0,ActionScript,17446.0,PHP,4904.0
34955,1,0,1,User,0,11198,0,0,Ruby,0.0,0,0.0,0,0.0
78591,1,1,1,User,0,4749,0,2,C#,178449.0,Nu,5188.0,0,0.0
41410,6,11,1,User,0,1011,0,1,Python,45465.0,0,0.0,0,0.0
38827,2,1,1,User,0,117,0,0,Ruby,0.0,0,0.0,0,0.0
15664,2,2,0,User,0,27887,0,1,Ruby,210171.0,0,0.0,0,0.0
29217,2,0,0,User,0,84,0,0,0,0.0,0,0.0,0,0.0
6073,2,2,0,User,0,84,0,2,Fortran,8976.0,Makefile,264.0,0,0.0
40722,2,3,0,User,0,80,0,1,Objective-C,2195.0,0,0.0,0,0.0
42721,13,92,30,User,5,29848,5,8,JavaScript,970796.0,C++,22967.0,HTML,19761.0
3397,3,11,1,User,0,85,0,1,Ruby,6784.0,0,0.0,0,0.0
65371,1,2,0,User,0,292,0,0,0,0.0,0,0.0,0,0.0
131058,1,1,1,User,0,240,0,1,Ruby,43031.0,0,0.0,0,0.0
133241,0,1,0,Organization,0,152,0,2,C#,65358.0,ASP,88.0,0,0.0
7265,2,8,1,User,0,76,0,0,0,0.0,0,0.0,0,0.0
111125,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
108935,1,1,1,User,0,5164,0,0,C++,0.0,0,0.0,0,0.0
76221,4,41,9,User,2,30,2,2,Emacs Lisp,7930.0,Makefile,80.0,0,0.0
37312,2,1,1,User,0,11100,0,1,Python,818831.0,0,0.0,0,0.0
18784,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
6821,2,2,0,User,0,92,0,1,C++,7134.0,0,0.0,0,0.0
70546,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
50446,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
37314,2,1,0,User,0,5768,0,1,Python,13098.0,0,0.0,0,0.0
136496,1,1,0,User,0,108,0,0,0,0.0,0,0.0,0,0.0
103978,1,1,0,User,0,108,0,0,0,0.0,0,0.0,0,0.0
67932,1,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
121396,1,3,1,User,8,767,8,1,Ruby,49354.0,0,0.0,0,0.0
74511,1,1,1,User,0,171,0,1,Scala,12301.0,0,0.0,0,0.0
24102,2,2,0,User,0,208,0,1,C,58172.0,0,0.0,0,0.0
92201,3,4,0,User,0,233,0,7,C,47205.0,C++,38760.0,Roff,13894.0
116645,1,2,0,User,0,4292,0,2,Python,12756.0,Shell,1866.0,0,0.0
1526,1,6,2,Organization,0,84,0,1,Ruby,937.0,0,0.0,0,0.0
93091,1,2,0,User,0,480,0,2,JavaScript,532715.0,Ruby,30285.0,0,0.0
35894,2,1,1,User,0,108,0,1,Haskell,29781.0,0,0.0,0,0.0
13100,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
61090,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
70461,1,2,0,User,0,84,0,0,0,0.0,0,0.0,0,0.0
434,2,4,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
68290,1,16,1,User,1,85,1,2,Python,12003.0,Shell,47.0,0,0.0
14494,2,2,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
64416,3,2,0,User,0,122,0,1,Ruby,4024.0,0,0.0,0,0.0
112718,1,1,0,User,0,2620,0,6,C++,13780759.0,C,2585609.0,Objective-C,10207.0
90038,1,1,0,User,0,240,0,1,Java,82175.0,0,0.0,0,0.0
42442,1,1,1,User,0,104,0,0,0,0.0,0,0.0,0,0.0
134670,1,4,2,User,0,184,0,1,ActionScript,121426.0,0,0.0,0,0.0
8205,2,4,1,User,0,84,0,1,Ruby,3034.0,0,0.0,0,0.0
58223,2,4,1,User,0,246,0,1,Java,67863.0,0,0.0,0,0.0
44895,2,3,0,User,0,148,0,3,Ruby,8340.0,JavaScript,6742.0,Emacs Lisp,5453.0
43038,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
26570,2,14,2,User,2,217,2,1,Ruby,18436.0,0,0.0,0,0.0
124903,1,1,0,User,0,104,0,1,C,29103.0,0,0.0,0,0.0
15659,2,2,0,User,0,1510,0,0,JavaScript,0.0,0,0.0,0,0.0
99776,1,1,0,User,0,428,0,1,Lua,25972.0,0,0.0,0,0.0
3177,2,1,0,Organization,0,198,0,2,Ruby,45848.0,JavaScript,25082.0,0,0.0
127717,1,1,0,User,0,8056,0,2,Ruby,13323.0,JavaScript,3959.0,0,0.0
82821,1,2,1,User,0,193,0,0,Python,0.0,0,0.0,0,0.0
84273,2,2,0,User,0,37336,0,1,Java,6713019.0,0,0.0,0,0.0
112731,1,2,0,User,0,32084,0,3,JavaScript,13105139.0,HTML,2482719.0,CSS,1433.0
69643,0,2,0,User,0,181,0,1,Python,130719.0,0,0.0,0,0.0
63724,2,17,1,User,0,1212,0,2,Python,50933.0,Shell,4114.0,0,0.0
29330,2,5,0,User,0,130,0,1,JavaScript,2946.0,0,0.0,0,0.0
84536,0,2,0,User,0,88,0,1,Ruby,577.0,0,0.0,0,0.0
104517,1,1,1,User,0,631,0,0,JavaScript,0.0,0,0.0,0,0.0
63344,2,10,0,User,0,74,0,0,0,0.0,0,0.0,0,0.0
25744,2,4,0,User,0,180,0,1,Perl,85307.0,0,0.0,0,0.0
39474,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
36286,2,1,0,User,0,544,0,3,Clojure,145921.0,PHP,1132.0,Shell,3.0
84170,1,1,0,User,0,72,0,1,Clojure,333.0,0,0.0,0,0.0
66103,1,1,0,Organization,0,100,0,1,Emacs Lisp,4472.0,0,0.0,0,0.0
66545,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
100325,121,56,13,Organization,0,3769,0,16,C++,1322781.0,C,477446.0,Java,354196.0
43379,3,2,0,User,0,3732,0,2,C++,3461.0,C,735.0,0,0.0
31266,2,1,1,User,0,5024,0,0,Ruby,0.0,0,0.0,0,0.0
21749,2,2,0,User,0,2466,0,0,C,0.0,0,0.0,0,0.0
101054,1,1,0,User,0,96,0,2,Ruby,5113.0,Go,668.0,0,0.0
32700,2,1,1,User,0,647,0,0,Ruby,0.0,0,0.0,0,0.0
6445,2,2,0,Organization,0,146,0,2,Python,3131.0,Shell,54.0,0,0.0
14256,2,2,0,User,3,208,3,5,C,18289.0,Groff,16708.0,HTML,10019.0
16924,3,11,1,User,0,359,0,1,C,422.0,0,0.0,0,0.0
41813,2,0,1,User,0,863,0,0,Ruby,0.0,0,0.0,0,0.0
125493,2,15,3,User,0,2510,0,1,Python,683837.0,0,0.0,0,0.0
118902,0,1,0,User,0,92,0,1,Java,3623.0,0,0.0,0,0.0
5830,1,1,1,Organization,0,301378,0,11,Shell,664474.0,M4,52391.0,Perl,34418.0
84471,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
15895,2,3,1,User,0,171,0,2,C++,59815.0,Perl,710.0,0,0.0
36214,2,1,1,User,0,15399,0,0,Ruby,0.0,0,0.0,0,0.0
39046,2,1,1,User,0,85,0,1,Python,14014.0,0,0.0,0,0.0
136586,1,1,1,User,0,128,0,1,Java,2392.0,0,0.0,0,0.0
63236,1,0,0,User,0,92,0,1,Lua,1039.0,0,0.0,0,0.0
123528,2,3,0,User,0,100,0,2,PHP,5824.0,Shell,59.0,0,0.0
107680,1,7,1,User,1,124,1,2,Python,6467.0,Shell,243.0,0,0.0
108593,1,1,1,User,0,217,0,0,JavaScript,0.0,0,0.0,0,0.0
58335,2,1,0,User,0,57,0,1,Perl,29126.0,0,0.0,0,0.0
346,2,5,1,User,0,421,0,2,Ruby,24509.0,JavaScript,148.0,0,0.0
100469,1,1,0,User,0,428,0,5,Python,440279.0,C,389353.0,C++,157393.0
111804,1,0,0,User,0,600,0,0,0,0.0,0,0.0,0,0.0
40397,2,4,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
5099,4,6,0,User,0,96,0,1,Java,97065.0,0,0.0,0,0.0
104194,3,18,5,User,0,31836,0,4,PHP,1108217.0,JavaScript,38234.0,CSS,1755.0
111096,1,2,1,User,0,7134,0,0,0,0.0,0,0.0,0,0.0
45087,2,1,1,User,0,4275,0,0,Objective-C,0.0,0,0.0,0,0.0
46401,2,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
3575,2,6,0,User,0,192,0,1,Ruby,2792.0,0,0.0,0,0.0
80940,1,1,0,User,0,4404,0,3,C++,1213873.0,Shell,225656.0,Perl,20050.0
57689,3,4,1,User,0,743,0,1,Perl,17879.0,0,0.0,0,0.0
34269,2,1,1,User,0,33762,0,0,Java,0.0,0,0.0,0,0.0
3420,3,19,3,User,1,131,1,1,Perl,14000.0,0,0.0,0,0.0
50682,2,2,0,User,0,416,0,1,JavaScript,6747.0,0,0.0,0,0.0
71754,1,1,0,User,0,88,0,1,Java,657.0,0,0.0,0,0.0
61241,2,2,0,User,0,1348,0,3,JavaScript,119729.0,PHP,1824.0,Ruby,1319.0
98700,0,1,1,User,0,1641,0,0,Ruby,0.0,0,0.0,0,0.0
48411,1,0,0,User,0,832,0,1,Java,8670.0,0,0.0,0,0.0
62220,6,2,0,Organization,0,416,0,1,Java,747.0,0,0.0,0,0.0
31309,2,3,1,User,0,98,0,1,Ruby,17795.0,0,0.0,0,0.0
99153,1,7,2,User,0,221,0,1,JavaScript,1538.0,0,0.0,0,0.0
119604,2,1,0,User,0,98188,0,2,JavaScript,20353.0,PHP,327.0,0,0.0
28529,2,2,8,User,0,229,0,1,Perl,154611.0,0,0.0,0,0.0
3705,2,3,0,User,0,84,0,1,Ruby,2798.0,0,0.0,0,0.0
67387,2,5,0,User,0,164,0,0,0,0.0,0,0.0,0,0.0
121199,1,1,1,User,0,198,0,0,Ruby,0.0,0,0.0,0,0.0
8393,2,110,23,User,1,351,1,1,Ruby,31303.0,0,0.0,0,0.0
118005,1,1,1,User,0,642,0,2,JavaScript,68838.0,Python,26453.0,0,0.0
132905,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
46001,2,3,0,User,1,89,1,1,JavaScript,5615.0,0,0.0,0,0.0
5399,2,3,2,User,0,769,0,2,Ruby,155517.0,JavaScript,148.0,0,0.0
81652,5,80,26,User,2,121,2,2,C,89714.0,ActionScript,1978.0,0,0.0
41702,1,2,1,User,1,4231,1,1,Objective-C,2694.0,0,0.0,0,0.0
119584,1,1,0,User,0,2816,0,1,Python,15071.0,0,0.0,0,0.0
80806,1,7,0,User,0,960,0,2,Python,16643.0,Shell,547.0,0,0.0
51372,2,1,0,User,0,128,0,0,0,0.0,0,0.0,0,0.0
115972,1,1,1,User,0,375,0,2,Ruby,130307.0,JavaScript,148.0,0,0.0
93251,2,3,0,User,0,420,0,1,C#,637866.0,0,0.0,0,0.0
2647,5,30,14,User,0,42,0,2,Erlang,8890.0,Makefile,211.0,0,0.0
128281,1,1,0,User,0,120,0,1,Lua,152361.0,0,0.0,0,0.0
1282,2,3,0,User,0,124,0,3,Python,14169.0,JavaScript,1435.0,Perl,949.0
19040,2,3,0,User,0,84694,0,8,C++,6791329.0,Lua,538228.0,C,349510.0
83408,1,2,0,User,0,120,0,2,C,174994.0,Perl,3179.0,0,0.0
42723,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
31219,2,2,0,User,0,96,0,1,Ruby,1827.0,0,0.0,0,0.0
105945,1,1,0,User,0,104,0,1,Perl,15255.0,0,0.0,0,0.0
22314,2,2,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
122649,1,1,0,User,0,96,0,0,0,0.0,0,0.0,0,0.0
55361,2,3,3,User,0,557,0,1,PHP,1324.0,0,0.0,0,0.0
86973,1,1,1,User,0,238,0,0,Ruby,0.0,0,0.0,0,0.0
116613,1,3,1,User,0,100,0,2,Ruby,489.0,Shell,123.0,0,0.0
88184,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
42531,2,2,0,User,0,72,0,0,0,0.0,0,0.0,0,0.0
84239,1,1,1,User,0,305,0,2,Perl,109942.0,Perl6,2737.0,0,0.0
71590,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
71003,2,3,1,User,0,88,0,2,C,18033.0,Clojure,12613.0,0,0.0
14413,2,67,9,User,5,606,5,2,JavaScript,24186.0,Ruby,12922.0,0,0.0
130210,1,2,0,User,0,116,0,1,Haskell,17085.0,0,0.0,0,0.0
14321,2,2,1,User,0,126,0,0,JavaScript,0.0,0,0.0,0,0.0
41724,2,2,1,User,0,475,0,2,Python,91987.0,Objective-C,12511.0,0,0.0
35700,2,2,0,User,0,80,0,0,0,0.0,0,0.0,0,0.0
6371,2,46,7,User,0,316,0,2,Scala,229693.0,Java,158.0,0,0.0
57946,2,4,0,User,0,76,0,1,PHP,618.0,0,0.0,0,0.0
42174,2,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
43405,2,0,0,User,0,84,0,1,C,9266.0,0,0.0,0,0.0
15154,2,4,2,User,0,148,0,2,Ruby,13034.0,C++,804.0,0,0.0
33709,2,1,0,User,0,3980,0,3,Vim script,6027.0,Shell,3667.0,Ruby,1358.0
42911,2,1,0,User,0,84,0,1,Objective-C,13816.0,0,0.0,0,0.0
46857,2,1,1,User,0,1692,0,0,Common Lisp,0.0,0,0.0,0,0.0
29569,3,2,1,User,0,127,0,1,Perl,6013.0,0,0.0,0,0.0
106395,1,1,1,User,0,94,0,0,Ruby,0.0,0,0.0,0,0.0
67301,3,4,0,User,0,1931,0,1,JavaScript,174201.0,0,0.0,0,0.0
132722,1,1,0,User,1,61164,1,2,C++,170214.0,Tcl,62607.0,0,0.0
130573,3,4,0,User,0,256,0,4,JavaScript,393149.0,Python,21146.0,Shell,187.0
77950,1,1,0,User,0,76,0,0,0,0.0,0,0.0,0,0.0
16399,2,2,1,User,0,84,0,1,Haskell,1035.0,0,0.0,0,0.0
54935,13,33,13,User,11,2564,11,2,JavaScript,1148642.0,Groovy,200872.0,0,0.0
112319,1,2,0,User,0,100,0,1,Java,2911.0,0,0.0,0,0.0
42883,1,9,4,User,0,318,0,1,JavaScript,4672.0,0,0.0,0,0.0
6966,2,2,0,User,0,96,0,1,Ruby,6646.0,0,0.0,0,0.0
55029,2,2,0,User,0,112,0,2,Python,7476.0,Shell,36.0,0,0.0
80966,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
115331,1,2,0,User,0,636,0,1,PHP,27935.0,0,0.0,0,0.0
42852,2,1,0,User,0,84,0,1,Ruby,460.0,0,0.0,0,0.0
43089,2,1,0,User,0,76,0,1,Scala,3056.0,0,0.0,0,0.0
10887,2,1,0,User,0,248,0,2,Emacs Lisp,591533.0,Ruby,8779.0,0,0.0
135231,0,1,0,User,0,316,0,2,Objective-C,2909.0,C,1430.0,0,0.0
94402,1,2,0,User,4,112,4,1,Ruby,10631.0,0,0.0,0,0.0
115884,2,2,1,User,0,123,0,1,Java,24106.0,0,0.0,0,0.0
103025,1,1,0,User,0,92,0,0,0,0.0,0,0.0,0,0.0
90858,1,7,3,Organization,1,12538,1,5,C++,1431274.0,C,1299409.0,Lua,1163908.0
54851,2,3,2,User,0,391,0,1,Ruby,83824.0,0,0.0,0,0.0
116470,1,1,0,User,0,96,0,1,Ruby,1709.0,0,0.0,0,0.0
105024,1,2,1,User,0,4913,0,3,Ruby,512424.0,Python,945.0,Tcl,87.0
96803,3,5,0,User,7,102580,7,0,Lua,0.0,0,0.0,0,0.0
48437,2,1,1,User,0,459,0,1,Perl,68479.0,0,0.0,0,0.0
48059,2,1,1,User,0,88,0,0,Ruby,0.0,0,0.0,0,0.0
132253,1,1,0,User,0,124,0,0,0,0.0,0,0.0,0,0.0
19890,2,2,0,User,0,440,0,1,Shell,1304.0,0,0.0,0,0.0
83175,2,5,0,User,0,424,0,2,JavaScript,58344.0,Shell,220.0,0,0.0
53727,2,1,1,User,0,100,0,1,Shell,5398.0,0,0.0,0,0.0
80876,1,0,0,User,0,351,0,1,PHP,33206.0,0,0.0,0,0.0
56618,40,1757,197,User,6,1128,6,1,Ruby,240853.0,0,0.0,0,0.0
66986,1,4,0,User,0,112,0,1,Ruby,8561.0,0,0.0,0,0.0
20715,2,8,2,User,0,110,0,1,Ruby,5478.0,0,0.0,0,0.0
130107,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
118615,1,25,1,User,1,666,1,1,Ruby,20723.0,0,0.0,0,0.0
128206,4,2,0,Organization,0,3064,0,4,JavaScript,165323.0,ASP,76394.0,PHP,38536.0
4199,2,3,1,User,0,157,0,1,Perl,101475.0,0,0.0,0,0.0
12024,2,2,0,User,0,56,0,0,0,0.0,0,0.0,0,0.0
114250,1,1,1,User,0,24151,0,0,C++,0.0,0,0.0,0,0.0
47757,2,1,1,User,0,130,0,0,Ruby,0.0,0,0.0,0,0.0
100703,1,1,1,User,0,898,0,0,Objective-C,0.0,0,0.0,0,0.0
112703,1,1,1,User,0,2985,0,1,Ruby,903800.0,0,0.0,0,0.0
59641,2,23,1,User,0,209,0,0,0,0.0,0,0.0,0,0.0
129498,1,1,0,User,0,96,0,1,JavaScript,586.0,0,0.0,0,0.0
120597,1,1,0,User,0,48,0,0,0,0.0,0,0.0,0,0.0
7215,2,2,0,User,0,84,0,1,Ruby,5315.0,0,0.0,0,0.0
