,stars
33170,1
19940,3
136056,2
92654,8
114290,1
87964,42
126773,1
60470,2
23217,100
11876,5
112620,1
97472,15
126934,1
94514,1
134790,1
53607,25
7753,5
91477,1
80933,7
79099,1
78275,2
123446,1
92322,2
26635,1
56173,1
11932,3
91821,10
87217,1
70608,1
93470,2
15405,6
107568,1
131306,1
58705,2
96137,1
82975,5
26884,7
16926,14
36576,1
108126,1
102841,0
111466,3
129808,2
122797,2
67638,1
45617,37
108456,1
58238,2
98381,1
117758,2
44958,1
74302,1
81858,1
104588,1
123030,1
7951,4
27827,1
117613,1
81611,2
61688,2
93068,4
16348,19
56175,1
70548,34
122546,7
119941,1
85309,6
90680,1
100725,1
40889,1
106537,0
123839,1
10381,2
34137,3
88474,2
107655,1
29837,1
118648,9
125802,1
60191,4
79467,1
46609,4
36472,1
57999,1
5383,761
10918,17
127825,2
65762,1
127590,125
102148,1
16187,8
85766,168
85652,2
101679,1
123909,1
128991,3
127079,1
125148,4
44931,1
136381,3
116347,7
87283,1
46892,1
112034,1
114145,2
83242,1
44572,1
107153,1
81219,1
102381,1
53179,6
40449,2
75645,54
20629,543
32610,1
75221,1
30403,2
9368,3
9959,12
113479,1
45531,1
86093,1
8987,3
29979,3
47564,1
28846,1
110372,1
5029,1
131267,1
99420,2
45746,1
69798,1
115186,1
40148,1
16832,2
71127,15
73338,12
33009,1
99540,1
19988,2
15188,7
95522,1
70460,2
30604,1
134228,1
80737,1
123584,1
20723,2
45958,1
103089,1
52411,1
68556,1
7336,2
89111,1
111153,2
93403,1
42770,1
128073,1
105472,1
100079,1
34864,2
11272,3
116948,1
89535,1
18528,11
49530,1
127390,2
45638,2
72361,18
64921,1
5905,2
77081,1
81551,1
37342,1
96152,2
18359,5
42204,0
56751,1
30401,0
134273,1
663,3
36513,3
115340,10
61688,2
11297,3
86573,8
58326,1
55190,1
68243,1
41989,3
108934,1
20545,3
106271,1
78468,0
123295,13
79969,3
8168,2
72620,1
124256,138
46783,3
37024,1
31471,17
52989,11
15228,2
19758,5
61707,0
83103,1
113304,0
52894,1
111213,1
72057,3
34112,1
108454,1
15641,2
16062,2
51892,1
128102,1
41295,3
130697,1
77475,2
25750,4
15,9
71664,1
17122,2
129154,2
20945,1
25923,2
109411,2
95266,22
86502,1
97664,1
54988,11
10160,2
109447,1
111824,1
29826,11
83876,3
111718,1
104014,1
56680,2
107466,1
74764,1
96585,3
86841,6
51008,1
74508,1
100119,2
7976,2
111721,26
131960,1
93976,2
75127,1
79329,1
1447,3
103274,1
92408,1
13849,13
45044,1
95781,0
57281,1
6685,2
123782,4
54997,1
44857,3
63894,1
52006,1
122205,1
116616,1
52468,0
86403,1
32569,3
76389,1
48145,37
116865,4
87668,1
4692,1
120743,1
23211,2
5987,1
124343,1
101427,1
81700,9
45498,1
36326,2
130914,1
56022,1
99032,2
95106,9
91025,2
42265,1
127050,1
44196,6
105720,147
3420,19
28243,4
1537,5
23518,3
132802,1
19932,492
54674,3
76341,2
111135,1
75598,1
85638,1
119801,0
106803,1
79578,1
33195,1
30495,1
54599,1
30897,1
115821,11
27393,1
109270,1
19599,2
43045,0
106880,0
61577,0
22749,2
111508,4
72526,1
19908,2
134788,5
81801,1
30758,4
35571,2
113429,3
22571,2
96166,1
61493,1
49273,4
132850,1
41732,2
95338,1
27517,1
94100,10
107593,1
70722,1
117989,1
129659,12
726,24
55624,5
121233,0
15383,2
98121,1
80604,1
10230,3
51253,1
45767,1
42766,8
132387,10
111419,1
117905,1
136468,1
60094,1
96736,1
31960,6
101479,1
109772,2
113293,1
135605,1
42072,2
108991,1
35856,1
36780,1
25073,2
99455,52
131605,1
3738,2
267,43
59160,1
29121,1
60758,1
129648,1
136449,1
53702,1
4105,2
102955,1
32501,0
35436,2
84305,0
15464,20
114351,1
3640,12
17830,2
98299,1
113350,0
26474,1
27339,14
18603,9
53433,1
99215,0
50348,1
89170,1
30279,1
71590,1
31815,1
23765,3
61020,1
14357,4
75525,1
4088,2
87454,2
63794,1
8453,2
2521,19
57062,3
28925,1
17056,4
4614,9
7478,2
14569,2
102970,1
51809,5
117444,2
132548,1
67118,3
109023,1
73249,37
101978,1
17266,2
14952,3
61701,1
75787,5
25051,10
4143,3
103850,5
109250,2
115482,1
109137,3
7593,1
82986,5
27077,6
46660,2
133639,1
12077,2
87300,2
80520,5
39339,1
90496,1
6549,3
56438,10
34581,1
43295,1
58171,1
104236,2
53485,1
26381,1
7140,2
107379,1
57896,1
123570,4
80732,1
76823,1
97260,1
53070,2
131297,3
60793,1
99201,3
98958,1
126897,4
37277,1
90280,3
133493,3
74310,0
114889,0
34983,2
130773,14
32633,2
66984,0
14247,3
37710,1
46334,1
64962,1
121902,1
97501,14
81655,0
118263,1
89170,1
124293,6
91011,1
25665,8
69350,0
122420,5
91035,2
107359,0
90809,2
86364,1
127244,9
77297,1
16640,4
14497,3
129251,43
65553,2
57408,1
17353,4
72699,1
101669,1
38010,2
25312,4
66022,1
63748,33
92798,45
30024,1
66589,2
121976,1
66715,1
71957,2
36798,1
23234,7
75393,21
2069,11
132391,1
57842,1
29596,0
100957,1
75043,5
127958,1
121800,1
53224,1
38325,1
109446,1
26794,33
105446,5
117084,2
65796,1
54843,1
114031,1
4410,1
120913,1
43606,0
94644,23
36846,5
3289,4
36961,1
125606,1
47201,9
88070,3
57650,1
58945,1
33770,1
38952,1
9046,11
57186,1
77703,113
58284,1
90746,4
21656,1
129327,2
5523,2
83943,1
3809,20
1241,7
9206,2
80822,4
124267,7
39232,1
66362,1
108602,1
21641,2
88270,1
349,6
13922,2
95818,1
54609,1
66737,1
118444,8
50882,1
64917,2
119750,67
95963,1
55627,3
136880,1
5622,3
90785,2
74716,1
32112,1
9804,9
3830,2
88563,1
4187,2
94121,13
43168,2
1465,6
24427,2
126965,4
14357,4
32921,13
45409,1
72851,3
104844,1
135499,0
126157,2
15405,6
69259,3
59473,3
33274,0
57301,89
54596,1
2370,8
121665,1
51322,1
135604,50
68685,11
11610,1
94259,1
127205,1
8475,2
83480,1
105602,2
24175,7
23695,2
117150,1
67750,1
69854,14
112128,4
125312,1
36812,3
88781,1
95485,1
7650,2
6032,38
2824,34
28017,1
3575,6
129901,1
43480,2
129609,1
56002,1
39421,0
41702,2
9414,6
7061,3
57764,1
56606,1
122249,1
120185,2
31260,2
82483,1
9833,2
123569,3
35281,27
17635,2
103746,1
134305,1
70868,1
130510,1
54321,3
66170,1
71775,2
82146,2
110749,0
92943,1
51340,1
64834,3
15017,2
7522,5
95575,1
42256,2
20441,4
130855,1
4253,2
51346,3
103200,0
103752,17
70705,1
12841,6
68686,3
45553,1
19782,2
67897,6
27632,1
125429,1
3103,2
135028,19
90684,1
104482,2
98804,0
125030,1
54784,2
5928,2
3934,50
57915,1
70740,1
61051,1
78420,1
52389,1
40104,1
101517,6
110216,3
115376,2
94934,7
78732,3
116319,3
23522,2
29679,1
80701,18
67272,1
45070,8
82221,1
101902,1
19973,3
127192,2
120145,1
125310,2
69581,1
86173,2
124821,4
12313,2
14434,2
9866,2
124715,12
25258,4
99835,1
32617,2
114911,1
105994,16
40142,1
76386,1
27934,1
67492,1
49191,2
132158,1
44692,2
63224,2
108096,1
89516,1
76970,1
1882,22
119335,1
6394,4
37890,0
47256,1
66155,1
42872,1
96121,8
20110,4
45944,1
129576,3
46707,1
100881,1
53562,1
90059,1
90730,3
8285,3
96312,1
62453,1
72616,75
47124,1
6465,67
108163,1
75307,163
36124,1
82451,2
4406,1
73710,1
104436,1
94045,2
38853,1
96740,1
95709,0
135040,1
69409,0
37918,0
136454,1
52836,3
85854,1
95722,1
125216,3
39078,1
61719,1
72389,1
95342,11
10262,1
116775,1
18172,8
88984,15
109155,168
70464,1
95871,1
19678,516
126570,1
52102,1
89400,7
68728,1
116441,14
127018,1
57987,2
517,5
64456,110
80446,1
52883,2
85993,1
52333,2
72556,85
73328,1
31410,1
110572,7
9226,6
84091,1
52414,3
66002,1
102022,5
87501,2
8460,10
82623,1
81730,1
14958,1
91552,1
99239,1
42536,5
74014,4
66488,1
65174,1
130162,4
57894,0
65263,4
58410,1
43324,2
31854,3
100818,1
125694,1
112888,1
96112,1
5837,2
55018,1
58535,1
110057,1
82837,1
57712,1
135988,1
15921,5
103117,1
76061,2
96969,16
11829,15
51558,0
42906,1
102370,1
36298,4
7372,4
89284,4
125995,2
43523,1
98811,9
49945,2
58529,2
82388,0
73019,1
15399,3
9251,2
115345,5
73546,1
7027,2
103656,30
7799,2
57694,29
10886,39
128179,0
33634,3
46545,2
7897,1
33847,1
11660,2
24028,3
40349,8
126228,3
50023,1
127775,0
128009,5
64705,2
2083,6
58170,1
25256,3
18990,3
8983,2
27282,1
9935,2
57945,1
35046,2
64831,1
54701,0
87648,3
38088,35
26236,2
6867,2
55259,1
119182,0
32455,1
19106,4
14012,3
123290,4
43521,63
75312,2
64289,1
23565,3
37000,1
76736,3
44487,1
52334,1
59332,1
95026,1356
52451,1
61525,4
24059,2
133120,6
27981,4
123895,13
87654,10
17764,3
17182,2
110937,1
135054,1
40865,1
96573,1
128527,1
136687,1
24579,2
12829,13
45938,1
57198,1
55905,3
92903,1
71385,1
30594,1
28440,2
43245,1
87827,1
93245,1
52779,1
66460,2
6462,4
44274,1
13339,8
72960,4
43661,1
37751,1
44214,1
112844,12
87522,1
33616,1
71023,17
105185,1559
692,6
38543,1
41770,1
70395,2
63999,2
5496,6
87783,12
130791,1
132109,3
111108,12
69482,1
100980,1
71043,6
52792,4
66451,1
120042,2
38497,1
30888,1
76548,3
92656,1
91006,3
42788,1
59095,3
105275,1
58536,1
71872,1
27320,1
69877,1
3507,5
67416,2
51282,6
122087,1
52802,72
4874,48
54936,1
116328,1
83344,1
54662,377
25568,26
72000,24
127796,1
7996,3
11532,1
97442,1
86329,1
134455,2
135730,3
66595,75
115103,35
70518,1
120423,1
92392,2
126135,5
100668,2
17854,2
6518,26
99191,1
104811,36
20032,3
86725,2
98706,3
135262,1
17259,2
4853,1
63699,3
109614,1
87544,33
88538,5
34206,2
68303,0
48764,1
16577,4
75513,1
42639,2
11053,1
113613,1
109041,4
10311,8
50364,15
133234,1
113612,2
45663,2
84240,1
133589,1
113807,1
61921,1
44246,4
89347,3
64006,0
68027,1
131398,1
124842,4
6830,3
49344,1
52012,1
104373,1
68399,1
107681,1
7752,82
130492,1
120261,1
133535,1
38244,1
22272,2
56797,5
5567,3
46003,1
93367,1
63937,33
62316,1
112262,1
123060,1
85304,3
94043,1
112829,2
61614,1
52745,2
43753,1
102695,3
57682,2
128277,1
131391,1
95269,1
16045,2
96404,5
44835,1
8411,29
15846,2
47745,0
105696,1
133049,65
40710,8
22264,2
95192,1
66673,2
36229,3
54131,3
27093,2
8625,2
73620,1
9319,3
37343,1
24099,4
23679,7
79230,1
4599,2
101808,31
12056,4
50064,8
21871,5
61015,1
1594,51
123405,1
90969,0
78993,0
52532,2
11359,2
77540,1
114628,3
97658,5
71209,0
40549,4
7110,2
9889,36
93696,1
81890,1
38350,0
118822,1
71410,5
104513,0
78932,2
112995,1
94738,1
117681,7
118093,2
73290,1
76114,1
30054,3
40020,1
75408,2
6082,2
130800,1
9422,199
61143,1
65863,3
44112,1
120600,1
127353,5
52858,1
101940,2
12,30
56514,0
88005,1
55471,2
87382,1
13245,33
110304,4
101234,9
128122,6
66013,1
27995,1
117956,4
80518,1
55511,4
121797,1
32543,1
96697,1
127867,1
81662,35
72269,2
54233,2
62247,3
95831,2
31727,1
35640,1
12006,2
87361,1
82074,1
37920,1
57672,1
7817,4
90744,61
84305,0
92826,1
37985,1
62818,2
48020,3
63533,1
89945,0
9038,5
29342,3
52266,7
113590,1
96348,0
94422,1
109832,0
121707,7
128214,1
10434,10
89527,1
87936,1
70294,1
124093,2
126619,3
24823,2
14975,23
109670,2
124303,2
58431,1
114992,1
82423,1
65681,1
22765,99
124397,18
8919,27
50258,4
43965,1
81049,1
36781,1
90737,1
21834,2
87216,1
118744,1
22845,2
83828,1
53578,1
80342,1
134754,1
62313,1
78942,1
23529,2
23384,2
76856,1
68524,2
53207,1
89779,3
91393,1
124147,1
35996,15
75922,4
47452,7
45445,10
46599,5
127099,14
6108,2
10947,20
126572,1
5430,2
38864,1
127735,2
118609,1612
3400,2
50725,1
6691,10
135941,1
71688,1
1002,75
10682,2
110770,30
14567,20
80697,2
17729,2
19116,2
129322,1
72860,1
12240,3
27179,1
16658,3
28948,1
125704,1
93157,1
100755,2
74167,1
71143,1
8684,5
103318,0
51327,1
3393,3
66099,1
68385,8
89734,1
34165,2
94253,1
83446,1
25004,7
91958,1
118983,1
117632,25
64840,549
94145,1
117870,1
115218,7
36122,1
68854,1
44315,1
40281,0
70161,1
85621,6
57247,5
5689,59
104786,3
117809,1
70408,1
72469,7
38707,1
18294,3
114300,683
128617,1
101107,4
136446,1
29236,2
61995,2
20631,2
124936,1
135796,1
1094,16
47619,1
15816,5
122131,1
49989,1
17514,5
50031,6
18518,1
61942,1
35865,1
88532,1
91866,1
79755,1
58381,1
136367,1
98118,0
79472,1
42332,3
13167,3
35988,4
91079,5
131718,21
43400,2
123632,4
69532,1
100049,1
77556,1
92367,1
74239,6
115980,0
49374,2
19310,2
133787,1
111063,2
17305,45
76750,6
14310,5
30772,2
94045,2
76865,0
135319,1
16503,1
17113,2
23355,2
4518,3
39856,1
66827,5
123085,6
131636,2
74928,1
71957,2
2550,2
55567,1
109859,1
131639,1
107735,2
89042,3
129349,1
11870,4
132395,1
69890,17
56399,29
22598,2
53317,1
46524,2
19556,2
93472,1
9539,13
89744,2
58933,1
117952,8
97357,2
64277,1
77382,1
128146,1
10718,2
15977,2
131569,1
106859,1
92479,1
90569,1
68478,1
61003,1
59431,1
56600,2
61270,1
47001,1
56396,1
74213,48
83549,2
34270,2
25024,19
103238,2
107997,0
127024,15
130839,3
89061,1
49916,1
108988,1
3197,2
85706,2
8241,2
23199,25
22227,2
126987,23
26998,1
135199,2
32182,69
116020,1
128165,5
105355,114
125249,2
46685,8
123151,3
64920,18
124925,1
21249,4
44800,1
82003,1
111827,1
27370,3493
12859,3
30156,1
99811,2
80445,1
117787,3
84841,1
70163,1
115029,1
18008,2
100167,3
56699,2
124190,1
5478,5
33767,2
47987,1
20107,29
2247,6
20440,2
51140,1
99227,1
3334,3
112143,2
110306,2
53510,1
108005,1
134121,2
45822,1
57314,3
15082,2
62147,2
95864,4
48110,1
109648,1
108104,3
73713,1
96471,2
74558,1
27698,54
42023,1
41901,1
37367,40
29177,1
78796,0
118556,2
844,3
122566,1
99007,1
87335,1
68480,1
61063,1
114254,6
124828,1
98361,1
9133,68
93868,1
80818,1
132753,1
12797,8
77474,0
23828,9
40130,1
57428,2
133368,1
115125,2
104299,1
116607,1
43537,1
44303,1
73250,5
107334,78
132687,12
118651,1
119455,44
9699,1
95599,1
13791,26
53136,1
63280,2
81222,7
36673,1
132113,2
101152,8
106685,2
31351,1
125349,1
112383,1
114561,1
11844,2
27860,1
50596,4
112343,1
75125,1
111043,1
35923,1
37840,1
5624,5
102008,1
107210,1
118229,2
130973,1
104149,2
59792,1
28718,0
5126,2
6746,4
91508,2
77614,1
52900,49
20749,5
105154,3
76597,2
80352,5
82228,1
27828,2
107394,1
89896,1
87973,2
21823,2
42846,3
128335,1
56765,1
96551,1
103773,1
28357,1
82014,1
43047,7
130992,23
101054,1
120897,1
54735,34
68678,3
13002,2
110530,1
85250,20
87316,0
56667,1
123158,3
130284,4
16218,2
39793,2
15687,2
99566,1
56472,1
100873,2
115411,31
115351,282
70875,7
109686,1
112776,1
27533,1
7458,2
87930,1
22442,3
2560,2
26464,0
68833,1
63187,0
101343,2
64725,0
125307,1
84640,1
119706,3
38544,1
136066,4
113167,1
8282,72
42481,1
21898,2
121070,1
61751,1
3371,10
65022,5
40563,1
42908,296
121171,1
52734,2
41667,3
40634,3
29118,5
136245,3
112335,1
76913,3
80836,1
37016,16
122920,1
5838,3
4325,8
32797,0
1347,6
62116,15
114459,19
119105,1
20357,2
7730,1
120446,1
91803,0
111498,1
38775,0
4404,3
37663,1
46892,1
20123,2
76834,1
113790,3
56360,11
109423,6
78183,1
119221,1
85032,1
132202,1
114585,5
82326,1
73259,1
41397,1
34672,1
93129,1
133198,3
41814,1
36113,1
3044,4
19855,3
99618,1
102630,1
75447,1
107075,1
47316,2
136290,2
75041,3
114180,66
134842,1
1873,5
33311,1
48290,3
67891,1
29077,1
61507,64
58646,2
14734,1
3084,109
14720,2
73303,1
115891,1
11412,2
57636,3
24689,2
17619,2
82113,1
122049,2
93364,1
124719,1
127881,2
42675,12
57165,4
54863,4
100218,5
19718,5
22616,3
35940,6
130448,1
126687,1
63346,2
45942,1
124358,1
87329,3
131735,4
77296,1
4382,1
133186,2
22247,5
47987,1
131109,1
19703,5
51297,1
39755,1
93602,1
81824,1
8521,8
123978,1
16039,4
102153,1
84816,1
40023,1
83820,1
59013,1
66217,1
130112,13
32752,3
54494,6
9117,2
97076,1
129923,2
45879,9
30507,1
38471,5
37574,1
27019,91
77645,10
123900,9
13235,4
39148,1
80274,1
111881,1
133155,1
16244,15
41302,2
117084,2
76074,2
117216,1
12814,19
14213,2
88115,4
16158,3
132565,1
14561,2
13692,2
87892,1
60724,41
91347,2
66028,1
69361,1
113114,2
45310,3
18633,2
82129,1
120365,130
39291,1
92233,1
11540,1
86342,1
9158,7
34655,2039
76834,1
19247,689
131670,4
92310,1
129967,3
109730,2
42239,1
117722,1
102835,1
123221,1
81006,2
8043,12
97357,2
98374,1
389,6
86211,1
102646,1
13577,280
121427,1
108158,1
38750,1
60367,0
106999,10
123314,1
67621,20
119572,6
107895,8
108895,1
19993,3
76237,14
63755,1
96927,1
111202,2
132994,1
50519,5
63877,1
100741,3
5188,23
84600,1
87046,1
28852,1
48663,1
69464,11
17163,3
23424,2
125957,2
119126,1
1164,2712
95031,5
66116,1
69541,0
118773,0
40040,1
101327,3
125165,1
124379,1
35896,2
122156,1
35651,2
40195,1
71699,1
70930,1
130301,159
31069,4
8995,3
95813,2
102197,14
121863,1
100828,3
28771,6
12352,2
2350,3
26030,1
27016,1
63150,1
42095,7
6872,338
62867,1
122455,0
50007,1
88281,6
116029,1
16347,8
54124,0
80310,1
89103,1
70297,1
63096,2
19798,2
8506,2
129615,357
15499,5
48823,1
60996,1
51165,5
114298,0
121269,1
50496,2
85184,2
123716,3
11025,13
392,1809
112929,1
136916,1
13039,2
123931,1
132847,1
16796,7
72305,9
76718,1
36700,1
82566,6
34564,0
11014,124
132146,13
12612,9
43297,1
29071,1
120943,3
1557,3
46990,1
38254,4
115176,1
64134,15
131037,10
40182,0
42870,0
2551,2
58282,1
17507,3
83917,1
60404,1
87554,8
30094,1
45869,1
15003,2
47998,8
57735,9
75836,2
125010,1
18557,2
104000,1
13239,3
39572,1
51107,3
97686,1
123198,1
102979,5
22724,2
115545,3
9420,2
115570,278
59723,1
108579,1
64447,56
60633,8
134775,1
119160,1
88788,1
84198,5
42969,2
60855,4
133489,1
22491,2
81158,1
50060,1
92588,2
96279,1
97739,1
17074,2
130475,2
110640,762
3826,2
99229,17
88436,1
24960,2
84437,1
116837,1
121533,3
3657,2
134346,1
109351,0
6725,1
40632,1
101758,3
80428,2106
118152,1
73377,3
76785,2
100059,3
13390,20
17019,2
77154,1
30629,2
13925,2
88155,5
85965,1
19352,3
123244,1
84477,1
38917,1
45645,1
136335,2
94838,1
118105,14
116928,1
33519,1
65539,2
64831,1
81099,145
130621,1
6597,27
131164,6
39558,1
8995,3
107827,2
59194,1
124261,2
13023,16
106935,1
58406,1
136649,4
41654,16
36585,28
25891,3
34861,2
74241,4
73785,1
91281,1
95853,1
65942,1
52964,0
127689,1
82515,1
17676,3
122114,1
89158,1
65771,2
102638,1
64026,1
26965,1
98074,1
41046,1
37507,1
11146,1
50415,1
112949,30
1884,7
120584,1
22751,6
126047,7
103261,3
13106,46
118111,1
78339,2
3183,13
33313,1
89982,1
43501,1
28371,5
131981,2
105480,1
71348,4
73692,2
136555,30
62983,3
24227,3
26392,3
23856,2
117731,1
5216,2
98819,5
62988,4
34034,3
106878,69
31535,3
53866,1
11304,2
115166,3
40807,3
38960,11
29945,1
83880,1
21599,2
114681,5
9956,4
124777,1
41099,1
102945,1
122026,1
63977,2
28304,1
85603,26
41502,2
22661,5
91701,1
58556,1
41601,1
132142,1
15189,2
120797,4
4939,1489
61499,1
125340,1
18879,3
104557,1
34576,1
99264,1
77053,1
56546,1
57857,2
32938,3
37982,180
83444,1
65153,0
132762,0
68316,1
124893,1
3499,1
32908,1
133590,1
52432,4
62321,1
134019,1
56526,2
111555,2
110948,1
77260,1
105290,1
134604,1
45920,1
59856,1
55730,1
27931,4
21623,2
52681,4
37526,1
107822,1
127969,5
59294,1
120168,2
27366,1
115593,0
80845,1
114513,1
3505,7
26827,1
66358,1
107122,1
107320,2
87670,2
55190,1
101541,2
87665,1
39724,0
62582,5
115438,1
82646,7
72940,1
83362,2
59302,1
135361,5
55473,1
120151,1
92806,1
113934,2
56698,1
61732,1
62143,38
27213,1
72467,2
61882,18
123282,2
26254,1
11642,20
93154,1
102458,1
117396,2
50648,1
34651,2
30832,1
56807,1
3328,2
50064,8
119885,1
85254,1
90323,1
122040,2
10618,2
126552,1
66667,1
5543,177
102866,1
110020,6
116046,1
20711,23
20408,2
113922,1
66954,1
122916,7
49894,1
29409,6
37945,1
77768,2
89945,0
30329,1
2804,17
20696,2
43368,1
103861,1
16520,2
34068,1
34560,1
1654,3
96298,2
120901,1
108248,2
133668,0
29355,3
39492,1
37625,1
82418,11
56488,7
113724,4
92203,1
124486,3
52219,1
20645,2
33086,1
44974,3
68052,1
127307,1
115937,1
125667,1
13255,2
108362,1
95789,2
78438,23
11291,4
54220,1
61322,1
85305,16
71467,1
32735,1
62349,1
16319,2
130374,2
61135,1
80866,1
89171,1
36611,1
296,2528
17068,2
111851,1
7450,2
119655,1
116181,1
1427,3
101919,1
96919,2
55105,1
70473,1
132520,1
14917,2
134662,3
5516,4
66377,1
112149,1
68371,3
70318,1
23366,8
87046,1
15160,2
83627,1
99705,5
84821,145
135280,1
12931,11
35485,1
800,3
111892,1
57761,2
116491,0
63980,1
293,149
5086,1
8170,3
60088,1
766,811
7201,4
129585,1
36790,1
78510,1
60889,1
128283,1
29062,1
61055,1
81289,217
18300,2
93020,1
128208,2
11171,18
24149,2
93678,1
52755,3
34093,1
132524,2
61384,0
103907,1
90551,1
75229,2
55957,2
120713,8
128478,2
72826,1
116226,1
50711,1
115938,1
61684,1
11210,2
122907,2
79189,1
90288,1
51920,1
74155,11
121053,1
118380,1
95715,161
3631,2
77852,2
121339,2
4778,1
32185,2
88400,2
67178,1
88872,3
27688,3
128099,1
41594,1
132610,1
49000,7
9141,40
68774,3
55966,7
6682,5
34941,2
53395,2
83648,1
33048,1
78671,4
78302,2
103999,78
121481,1
129457,2
22824,1
100603,1
74843,2
95186,41
131961,1
51546,3
76628,1
84314,180
57676,2
114525,1
93415,1
6070,2
132503,1
72090,4
25699,4
124370,1
71316,1
123398,0
70108,3
103936,9
15256,2
137080,2
52412,1
28169,1
122839,2
111726,23
88700,0
74396,1
1039,9
118125,1
49186,1
109358,1
90232,1
129729,1
4386,2
97645,1
106124,3
87068,1
61764,6
125269,1
55846,2
29224,80
99445,1
75855,0
104698,1
125324,2
44229,1
30406,5
67469,1
11825,3
95212,0
85531,3
93320,1
110212,17
59707,1
109814,2
21386,2
4086,2
79250,1
120510,1
39367,7
132558,1
39761,3
29172,6
3697,3
122939,2
34267,1
34914,4
121826,1
82827,1
126880,1
10237,11
115259,1
130306,1
84039,1
97300,0
78843,1
115070,62
78352,4
42628,2
23202,2
435,1055
99090,1
86766,1
33701,2
92411,6
130683,12
79018,1
133902,6
75229,2
51942,1
99344,2
24924,28
66312,2
114352,1
78083,1
99661,8
14794,3
1561,4
29281,1
104976,1
69173,2
98942,1
74109,1
47514,0
3219,36
61940,3
87029,1
53203,1
102053,1
74386,13
130315,2
15398,2
94669,1
136103,2
133110,3
99706,1
6187,2
97593,19
83927,1
75772,1
73682,12
56992,0
110963,2
41414,1
54367,1
124835,1
86996,1
59039,5
104419,1
112406,1
42031,1
1234,3
20648,2
78283,1
101108,1
63203,4
21917,4
42786,2
127508,1
37136,5
87913,1
41527,1
46801,1
39669,1
48057,1
135262,1
24678,5
15249,1
122374,30
12710,2
110160,9
54184,18
97045,1
45212,1
32051,1
123926,1
108812,1
64940,2
53056,63
69386,1
11011,2
120555,2
42558,1
122252,0
107714,1
15553,16
67835,3
127283,2
129402,2
47804,1
45470,7
118316,1
120312,1
9798,4
92459,1
107684,1
66170,1
61749,1
97172,1
97566,1
25679,3
37689,8
132704,11
53307,1
39890,0
124436,1
92166,4
98315,1
65296,1
101352,3
76935,2
22743,2
130957,1
22103,4
101305,1
118840,4
6973,2
97632,2
62859,6
24219,2
50191,0
23184,3
32878,4
16701,2
132861,1
24709,3
1000,5
32477,1
130317,1
119087,2
86722,0
106859,1
10810,28
5125,199
73169,1
8723,3
66954,1
48566,1
11825,3
109912,1
93359,1
100998,1
44421,0
39186,1
126737,2
94926,1
30788,1
81351,1
75100,1
126076,1
43941,1
51679,4
114696,1
12591,3
134339,1
68585,6
83720,1
131177,1
112440,1
45477,1
98286,1
85283,1
110595,5
132362,3
72031,1
130650,26
41041,173
28028,5
43600,5
44602,2
8746,5
56042,35
100062,1
50273,9
34410,1
57015,3
39894,2
90349,1
61577,0
11209,1
24535,2
83740,2
97527,1
72031,1
60911,5
121338,6
88622,1
66692,2
48694,6
82370,1
61061,2
14516,1
1878,3
64751,8
120977,1
35142,1
82409,1
62140,1
24890,3
56275,1
16492,4
111145,1
78418,1
130294,1
136462,1
116101,1
15445,7
105286,1
8476,2
134471,1
99462,1
100513,4
107152,1468
120012,5
126918,1
127732,3
128796,6
